PUMA,ST,REGION,prop_vaxxed,pop_size,perc_born_before_1980,perc_born_before_cessation,perc_foreign_born,overall_cvg,perc_vaxxed
101,32,4,0.3050588146468236,192515,38.763213256109914,0.33497130093758926,19.14084616783108,0.9225685076987877,30.50588146468236
101,34,1,0.41118902752691167,109581,49.61444045956872,0.44401857986329746,17.230176764220076,0.9292989596746849,41.11890275269117
101,42,1,0.3152739957754777,101695,41.03839913466739,0.34015438320468067,6.374944687546094,0.9331339386884493,31.527399577547772
101,44,1,0.3938230451078724,146633,47.25539271514598,0.40299932484502127,7.99956353617535,0.9798259540448915,39.38230451078724
101,45,3,0.3855325506372679,206866,46.74620285595506,0.39670608026451903,4.181450794233949,0.9729474924949267,38.55325506372679
101,55,2,0.19504382828343292,128634,25.02837507968344,0.20824976289316977,11.215541769672093,0.9397457543759209,19.504382828343292
102,2,4,0.3054216852328467,150418,40.650719993617784,0.33146298980175243,10.305282612453297,0.9226357359564573,30.54216852328467
102,4,4,0.32072375763132,152297,42.10128892886925,0.3477153194087868,8.635757762792439,0.9282811412867951,32.072375763132
102,6,4,0.26602359175457696,170973,35.50736081135618,0.2961286284968972,30.49896767325835,0.910027233733168,26.602359175457696
102,8,4,0.3891850936284319,137258,49.15123344358799,0.41286482390826035,3.050459718194932,0.9462777782113381,38.91850936284319
102,9,1,0.35181583585558723,192536,43.654173764906304,0.38892986246727884,29.91544438442681,0.9162596361142296,35.18158358555873
102,10,3,0.38422243384689636,151595,51.178468946864996,0.4180942643227019,10.687687588640786,0.9134237457834726,38.42224338468964
102,11,3,0.28699193019841035,132272,36.72205757832345,0.32115640498367004,21.842113221241082,0.9047819266027325,28.699193019841037
102,12,3,0.3733636243546991,118489,47.482044746769745,0.401134282507237,12.45600857463562,0.9429010542625074,37.33636243546991
102,18,2,0.3359027176657066,123113,42.58526719355389,0.3623906492409413,2.0192830976420035,0.9297864502817408,33.59027176657066
102,32,4,0.4143307204507912,121381,52.298135622543896,0.4505565121394617,13.122317331378058,0.9275708295640013,41.43307204507912
102,34,1,0.38779893344127675,144241,48.080642813069794,0.4212325205732073,17.942887251197646,0.9273910031059902,38.77989334412767
102,42,1,0.38831942376583733,169139,49.43448879324106,0.41551623221137646,3.370600512004919,0.935550994498952,38.83194237658373
102,44,1,0.36776714178140346,182980,45.726855394032135,0.38926658651218715,18.920100557437973,0.9586186087648205,36.776714178140345
102,45,3,0.37466373188333435,115090,46.25771135632983,0.39246676514032497,10.450082544095924,0.9606369292927961,37.466373188333435
102,55,2,0.34300850499274826,195831,45.012280997390604,0.36546307785794896,4.939463108496612,0.9428007444890916,34.30085049927483
103,4,4,0.1980845844148753,126338,27.459671674397253,0.2219284775760262,17.616235811869746,0.9152058432216876,19.80845844148753
103,6,4,0.36233277632471633,143082,48.78321521924491,0.3974783690471198,18.111292825093305,0.9166330473260094,36.23327763247163
103,8,4,0.2860695939547851,219320,37.4931606784607,0.3063560094838592,7.25104869596936,0.9405362545729313,28.60695939547851
103,9,1,0.3838799471427625,139724,47.28965675188228,0.420722281068392,26.41278520511866,0.9205911791674548,38.38799471427625
103,10,3,0.3025434999181449,147574,39.77191104124033,0.33056635992790057,18.14886091045848,0.907685612802114,30.25434999181449
103,11,3,0.24836535989172037,132594,33.93215379278097,0.26997450865046685,10.069837247537595,0.920587751375887,24.836535989172038
103,18,2,0.37293432198310617,117463,48.08748286694534,0.4035057848003201,8.1881102985621,0.924242678418407,37.29343219831062
103,32,4,0.3506333962770349,157452,44.49419505627112,0.385946193125524,16.22145161700074,0.9253679522769499,35.063339627703485
103,44,1,0.2794755480287617,179590,34.9290049557325,0.309460437663567,30.883122668300018,0.9291591617896832,27.94755480287617
103,45,3,0.33300250058023817,185264,43.06395198203645,0.34855665428793503,10.587593920027636,0.9590446860147724,33.30025005802382
103,55,2,0.33473593230859844,221600,42.80595667870036,0.3575676895306859,10.492328519855596,0.9362379295391942,33.47359323085984
104,4,4,0.3940085310946967,107924,48.24320818353656,0.42924650680108223,11.635039472221193,0.9233786069101053,39.40085310946967
104,6,4,0.2709489786454882,136317,35.22891495558147,0.3083254473029776,31.20080400830417,0.8951222903747762,27.094897864548823
104,9,1,0.28781935359819755,144327,37.929147006450634,0.3219841055381183,31.54780463807881,0.9087192362752039,28.781935359819755
104,10,3,0.35209831915387335,154245,45.897760057052096,0.3822619858018088,12.169600311193232,0.9134162371740014,35.20983191538733
104,11,3,0.26175534191850297,171288,36.12804166082854,0.28414132922329643,5.1906730185418715,0.9176926662260689,26.175534191850296
104,17,2,0.4208870053892384,124580,52.35832396853427,0.44113019746347726,3.002087012361535,0.9585136369245971,42.08870053892384
104,18,2,0.3474387165225304,138442,44.67863798558241,0.37533407491946086,4.911804221262334,0.9280587415817105,34.74387165225304
104,44,1,0.38653612685199706,129065,46.44558943168171,0.40440863130980514,14.74760779452214,0.967453737120282,38.653612685199704
104,45,3,0.34942874604281243,120215,43.63515368298465,0.36897225803768247,11.478600840161377,0.9547472860849117,34.94287460428124
105,4,4,0.2717502513508624,144486,38.807912185263625,0.29731600293454036,10.784435862298078,0.9270340202969977,27.17502513508624
105,6,4,0.36778546424465375,175042,45.169730693205054,0.4072679699729208,32.16199540681665,0.9117329398358177,36.778546424465375
105,9,1,0.4123373530781024,177673,50.895746680699936,0.44582463289301133,14.868888351071913,0.932875950707514,41.233735307810235
105,11,3,0.21954318294291209,168188,29.623992199205652,0.24158085000118915,16.229457511831995,0.9207477579286273,21.95431829429121
105,17,2,0.38906184637364527,141940,47.68916443567704,0.4103071720445259,10.639706918416232,0.9492416885878784,38.906184637364525
105,45,3,0.35347685459977773,170129,44.74251891211963,0.36823821923364036,6.631438496670174,0.9695181806667776,35.347685459977775
106,4,4,0.3121250477796875,117569,40.243601629681294,0.3420884757036294,16.900713623489185,0.9236651928272858,31.212504777968753
106,6,4,0.347141686390529,140187,44.05044690306519,0.38837410030887315,29.703895510996027,0.9068485539113869,34.7141686390529
107,4,4,0.3818578044812649,122731,49.82278315991885,0.4150133218176337,16.616828674092122,0.9261226547141573,38.185780448126486
107,6,4,0.34067631833752954,159411,41.34281824968164,0.3821693609600341,39.00797310097798,0.9031798396576604,34.067631833752955
108,4,4,0.328311853355525,112111,41.850487463317606,0.35709252437316585,13.273452203619627,0.9280053674378532,32.8311853355525
108,6,4,0.35287079681149425,153170,42.91767317359796,0.39289025266044264,48.487954560292486,0.9112329417724065,35.28707968114942
109,4,4,0.18493961057249647,125636,25.07720716991945,0.20389060460377598,17.861122608169634,0.9256967214883984,18.493961057249646
109,6,4,0.37815048194421574,209909,44.3539819636128,0.41575158759271874,49.03410525513437,0.9203355926675354,37.81504819442157
110,4,4,0.4134780506398322,130406,50.96237903163965,0.4456236676226554,8.386117203196171,0.9284565535266589,41.347805063983216
110,6,4,0.35820788266588943,240074,44.174712796887626,0.39378691570099217,31.218291026933365,0.9172898601604722,35.82078826658894
111,4,4,0.5386336114788117,121155,64.74516115719533,0.5880153522347407,13.476951013164953,0.9209255590477452,53.86336114788117
112,4,4,0.47341958195333206,137937,59.15309162878706,0.512183098081008,11.315310612815995,0.9301189119298211,47.341958195333206
113,4,4,0.380593105614024,109233,46.68369448792947,0.40958318456876586,17.482811970741444,0.9280694239255148,38.0593105614024
114,4,4,0.3445735523013355,112926,45.67415829835467,0.3759010325345802,19.29405097143262,0.9151805618529647,34.45735523013355
115,4,4,0.32309085336905574,111656,41.327828329870314,0.3538278283298703,18.964498101311168,0.9162676789223969,32.309085336905575
116,4,4,0.25422159319112936,131815,35.536926753404394,0.27683495808519515,18.46072146569055,0.9169365070443446,25.422159319112936
117,4,4,0.23972559808401916,123826,33.54707412013632,0.26790011790738616,20.264726309498812,0.909251018568728,23.97255980840192
118,4,4,0.2231217773473752,122860,29.573498290737426,0.2477454012697379,20.74800586032883,0.9144074623156826,22.31217773473752
119,4,4,0.24969005733402141,124814,34.941593090518694,0.28584934382360955,26.892015318794364,0.9035299590720649,24.969005733402142
120,4,4,0.35039772252123386,107452,46.316494806983584,0.38496258794624577,16.47061013289655,0.924125501108796,35.039772252123385
121,4,4,0.19203719316189966,158468,28.18171492036247,0.21826488628619028,25.749678168463035,0.9041173902626389,19.203719316189964
122,4,4,0.25128451290312936,115543,32.71163116761725,0.2909825779147157,34.11889945734489,0.8920596989070343,25.12845129031294
123,4,4,0.2414991777399944,126731,34.17474808847086,0.2746289384602031,25.809786082331872,0.9063644720396172,24.14991777399944
124,4,4,0.2444774941662958,131077,34.24857145036887,0.27491474476834227,24.40397628874631,0.9075316862604218,24.44774941662958
125,4,4,0.3156206487150597,118450,40.63655550865344,0.3500886449978894,21.68425495989869,0.9122958286075634,31.562064871505967
126,4,4,0.4025594098697394,120210,51.25613509691374,0.4363946427085933,13.223525497046834,0.9268048540660231,40.25594098697394
127,4,4,0.3575688363079342,111402,48.050304303333874,0.39001992782894385,13.736737221952927,0.9232136822190851,35.75688363079342
128,4,4,0.327954256896453,106381,44.65929066280633,0.3532961713087863,14.025060866132112,0.9287107436739497,32.7954256896453
129,4,4,0.36165921089142,131944,45.958891651003455,0.3898093130418966,11.19414296974474,0.9303406211875594,36.165921089142
130,4,4,0.6085073691260856,120155,69.1831384461737,0.6548791144771337,11.410261745245725,0.9266721019395407,60.85073691260856
131,4,4,0.34116267873651074,124813,44.556256159214186,0.3715638595338627,7.897414532140082,0.929231918611741,34.116267873651076
132,4,4,0.29451032029267443,140675,39.892660387417806,0.3256868668917718,14.166696285765063,0.9208043174447053,29.451032029267445
133,4,4,0.24979436933845153,127024,34.186452953772516,0.27564869630935884,18.231987655876054,0.9163278792663445,24.979436933845154
134,4,4,0.31487022838202483,161683,42.19676774923771,0.3429364868291657,10.157530476302394,0.9241203262196411,31.487022838202485
200,1,3,0.3373522550983286,200225,44.42252465975777,0.3647646397802472,5.518291921588213,0.9233992807857336,33.73522550983286
200,2,4,0.3214243837305426,166884,43.75853886531962,0.34927254859663,5.543371443637497,0.922327332073591,32.14243837305426
200,5,3,0.27204698027809354,239341,36.394098796278115,0.2934516025252673,11.414676131544532,0.9355787001597791,27.204698027809354
200,8,4,0.31117336647395893,104395,40.866899755735425,0.33736290052205564,11.814742085348916,0.9272960568813825,31.117336647395895
200,10,3,0.3387184034495909,179950,44.762989719366495,0.36713531536537924,7.343150875243124,0.9175392385366697,33.87184034495909
200,13,3,0.2502614767836106,121548,34.10504492052522,0.2623654852403989,7.069635041300557,0.9551149852656974,25.02614767836106
200,15,4,0.4140145219339093,200890,50.68544974861865,0.44647319428542986,15.324306834586091,0.939013977523011,41.40145219339093
200,16,4,0.3567981638667241,160021,47.11006680373201,0.3887427275170134,3.0770961311327887,0.9160387198885,35.67981638667241
200,18,2,0.3420517231265253,170256,46.01188798045296,0.3725390000939761,3.426604642420825,0.9233243777036604,34.20517231265253
200,19,2,0.4344075361029628,114252,52.17764240450933,0.4424517732731156,2.375450757973602,0.9822542749761171,43.44075361029628
200,20,2,0.3883914559621818,143295,48.40992358421438,0.42410412086953486,3.9443106877420706,0.9116737510069798,38.83914559621818
200,21,3,0.3937870069358899,102489,50.335157919386475,0.4084243187073735,1.058650196606465,0.9688330556857485,39.37870069358899
200,22,3,0.31280843036167716,165330,42.0292747837658,0.33981128651787335,4.5974717232202265,0.9162321990372447,31.280843036167717
200,23,1,0.4606994158853299,155774,55.25248115860156,0.46811406268055,2.189710734782441,0.9873951624298585,46.06994158853299
200,24,3,0.38032980054417653,150934,46.06251739170764,0.400327295374137,8.149919832509573,0.9556701960886183,38.032980054417656
200,25,1,0.36623059891384413,122163,44.6722821148793,0.38182592110540836,9.606836767269959,0.9606132790269513,36.623059891384415
200,26,2,0.38923075292153764,129799,54.38793827379256,0.46558910315179625,1.710336751438763,0.8385825913729763,38.92307529215376
200,27,2,0.3792480218080568,121091,47.51550486823959,0.39547117457119024,1.7978214731070024,0.9606122355375212,37.92480218080568
200,28,3,0.36908624354110253,147290,48.84649331251273,0.3882273066739086,1.5404983366148415,0.9508664008683302,36.90862435411025
200,29,2,0.37075253416583004,117401,47.147809643870154,0.38785870648461257,3.074079437142784,0.9603104549803979,37.075253416583
200,30,4,0.3716698910452172,211765,47.960238944112575,0.40506693740703137,2.705357353670342,0.9088106641028674,37.16698910452172
200,31,2,0.35081391855364197,181479,42.74048236986098,0.3739551132637936,9.20216664187041,0.9383462608910016,35.081391855364195
200,32,4,0.4296705381745856,165866,52.26206696972254,0.46586401070743855,9.671662667454452,0.9311920844666298,42.96705381745856
200,33,1,0.484123020355676,122239,57.5528268392248,0.4989896841433585,4.618820507366716,0.9763021446937791,48.4123020355676
200,35,4,0.3161206080184363,90582,42.6177386235676,0.33751738756044247,1.3490538959175113,0.9336984467794297,31.61206080184363
200,36,1,0.39470989075129026,170480,49.87505865790708,0.41285781323322385,4.294931956827781,0.9586152339803808,39.470989075129026
200,37,3,0.43766143541246083,150980,54.107166512120806,0.452079745661677,5.568949529739038,0.9746887511479996,43.76614354124608
200,38,2,0.3979588374334869,120893,46.31120081394291,0.40391916819005236,1.2879157602177131,0.9842358026984218,39.79588374334869
200,39,2,0.31529533513754443,115019,43.34153487684643,0.35310687799407053,3.0925325381024003,0.89458987129507,31.529533513754444
200,40,3,0.3396460797842287,112636,43.81636421747931,0.35857097198053905,1.055612770339856,0.9495712858002158,33.964607978422876
200,41,4,0.39334720786950617,122604,50.60927865322502,0.4331261622785553,9.691364066425239,0.9082451519211828,39.33472078695062
200,42,1,0.41149131451244586,123310,52.64698726786149,0.44069418538642446,1.9698321304030493,0.9361317763616619,41.149131451244585
200,45,3,0.37958726717574687,202294,46.605929983093915,0.38991270131590655,4.900293632040496,0.9747893451653358,37.958726717574685
200,46,2,0.32303176663177785,101331,41.34371515133572,0.3337083419684006,0.6266591664939652,0.9709345551021541,32.30317666317779
200,47,3,0.3894001881987843,137341,48.876883086623806,0.4094552973984462,1.431473485703468,0.9552976162814087,38.94001881987843
200,48,3,0.2885577322297436,117383,38.12221531226839,0.3130095499348287,15.46050109470707,0.926471913731459,28.855773222974364
200,50,1,0.4169567334361124,147712,51.140056325823224,0.431115955372617,4.5487164211438476,0.9726897018738874,41.69567334361124
200,54,3,0.38566638202363435,147816,49.923553607187316,0.4097864913135249,1.103398820154787,0.940119375843033,38.566638202363436
200,55,2,0.32657052623005894,105838,41.897995049037206,0.35347417751658194,12.25174323021977,0.9291872617967969,32.657052623005896
200,56,4,0.3821031148812995,98806,47.4343663340283,0.401099123535008,2.463413153047386,0.9558060931290596,38.21031148812995
201,4,4,0.357237790757513,101896,44.373675119729924,0.3930085577451519,12.650153097275654,0.9227724895653772,35.7237790757513
201,44,1,0.4233667041893218,164368,51.7454735714981,0.4366725883383627,7.503285311009441,0.9771821325669845,42.33667041893218
202,4,4,0.354822827876276,135198,45.22330211985384,0.3836447284723147,14.220624565452153,0.923418372078531,35.482282787627604
202,17,2,0.39729311127856115,168734,49.147178399137104,0.414753398840779,2.9673924638780567,0.9585901400237654,39.729311127856114
203,4,4,0.4031854524636246,119771,51.19686735520285,0.43584006145060156,10.035818353357657,0.9227589671332038,40.31854524636246
204,4,4,0.5203270186523349,107680,62.00037147102526,0.5608190936106984,11.822065378900446,0.9283225217962728,52.03270186523349
205,4,4,0.34940774538642827,148121,45.96242261394401,0.38417915082938947,12.275099411967243,0.9203987513308831,34.94077453864283
206,4,4,0.4074101151911689,99030,52.16197111986267,0.44323942239725334,12.37301827728971,0.9229078797989648,40.74101151911689
207,4,4,0.24396639922440821,108862,31.336921974610053,0.27081075122632325,23.32126912972387,0.9105959271814462,24.396639922440823
208,4,4,0.2789473565235656,114020,37.629363269601825,0.31645325381512013,23.43448517803894,0.9070990667419857,27.894735652356562
209,4,4,0.33136247999379725,111976,41.54818889762092,0.3640422947774523,12.711652496963636,0.9234117031331346,33.13624799937973
300,2,4,0.2869103572274725,165095,38.0750476998092,0.309779218025985,8.17771586056513,0.9255001374525562,28.691035722747248
300,4,4,0.3467337706225671,182702,44.43574782979935,0.3716762815951659,1.9786318704776082,0.9352078543787834,34.67337706225671
300,5,3,0.43634753226972245,156954,54.53636097200454,0.46355620117996355,3.3111612319533115,0.9451662805809675,43.634753226972244
300,6,4,0.4788994235639613,191080,59.3908310655223,0.5175476240318191,7.112204312329914,0.9235067848425775,47.88994235639613
300,8,4,0.2874121980306744,210090,38.41734494740349,0.30921985815602837,10.541196630015708,0.9369867080468655,28.74121980306744
300,9,1,0.39912921105055377,157361,49.038198791314244,0.42338317626349603,10.387580150100725,0.944646478211445,39.912921105055375
300,10,3,0.48059359843464866,234245,57.7707101538987,0.518679160707806,8.896241115071826,0.9185063490697993,48.05935984346487
300,13,3,0.2819261906617747,160857,36.96948221090782,0.2913768129456598,3.283661886022989,0.9720576000637127,28.19261906617747
300,16,4,0.4347522543932712,108211,54.51016994575413,0.47687388527968505,3.2704623374703123,0.9087205945961955,43.47522543932712
300,17,2,0.3925293000963196,107978,48.55989182981719,0.4096204782455685,1.8716775639482117,0.9581862801605644,39.25293000963196
300,18,2,0.3591764623813907,109619,47.166093469197854,0.38942154188598693,2.5990019978288434,0.9201422664077445,35.91764623813907
300,20,2,0.22023094693768874,131148,28.60203739286912,0.23943178698874554,6.678714124500565,0.9211653200727948,22.023094693768876
300,21,3,0.2965000672264408,108804,39.016028822469764,0.3097312598801515,3.338112569390831,0.9594775808781553,29.65000672264408
300,22,3,0.32846895891403344,173346,43.88967729281322,0.35753925674662235,1.2443321449586378,0.9162454994803901,32.84689589140334
300,23,1,0.40118807332293605,151884,49.413368096705376,0.409318953938532,3.357825709093782,0.982335702205874,40.118807332293606
300,25,1,0.3160242347126064,186246,40.33321520999109,0.3387133146483683,23.57366064237621,0.9446048695997474,31.60242347126064
300,26,2,0.4220348183138131,132861,59.09785414832043,0.5133560638562106,1.6408125785595473,0.8240338048483636,42.20348183138131
300,27,2,0.4565365998852132,122738,55.94925776858023,0.47547621763431047,1.234336554286366,0.9602160760066025,45.65365998852132
300,28,3,0.32739412442455995,114718,43.775170417894316,0.34433131679422585,1.0887567774891473,0.9517505914624939,32.73941244245599
300,29,2,0.37464758865283054,123900,46.94592413236481,0.38843422114608556,1.7005649717514126,0.9637692915108013,37.46475886528305
300,30,4,0.3972969801078293,161141,51.423287679733896,0.4356495243296244,3.8010189833748083,0.9051402299819622,39.72969801078293
300,31,2,0.35438310049296834,107885,44.91634610928303,0.37882003985725543,9.072623627010243,0.9332561003484151,35.43831004929683
300,32,4,0.39253843937612704,176648,49.24878855124315,0.4255581721842308,6.947149132738553,0.932014713263405,39.2538439376127
300,33,1,0.37344881205931246,159340,45.788251537592565,0.38416593447972885,5.075938245261705,0.9766152974970337,37.344881205931244
300,35,4,0.4222761906668721,121374,52.982516848748496,0.4579975942129286,8.531481206848254,0.9237513139613055,42.22761906668721
300,36,1,0.4392116388202643,125352,54.04461037717787,0.45825355798072626,3.7047673750717975,0.9611269246317236,43.921163882026434
300,37,3,0.4287364822270546,136613,54.07245284123766,0.438874777656592,2.5224539392297953,0.9810400340605637,42.87364822270546
300,38,2,0.3558018419600217,137782,43.272706159004805,0.3635090214977283,4.639212669289167,0.9772440172208481,35.580184196002165
300,39,2,0.35000688251290296,159795,46.98457398541882,0.39202728495885353,5.147845677274007,0.8935754442203149,35.0006882512903
300,40,3,0.37152909959838254,173219,47.53173728055236,0.3936750587406693,3.2669626311201427,0.9452795762926883,37.152909959838254
300,41,4,0.3568669571777639,114997,45.475099350417835,0.3897492978077689,6.706261902484413,0.9114994450539008,35.68669571777639
300,42,1,0.4173175792269592,170820,53.0927291886196,0.44450883971431915,1.5027514342582835,0.9386209956802157,41.73175792269592
300,44,1,0.43753940910113565,130179,53.29277379608078,0.4592061699659699,10.83892179230137,0.9602902275697075,43.75394091011356
300,46,2,0.3926024311504586,132668,46.96158832574547,0.405802454246691,3.6798625139445833,0.9674399829448033,39.26024311504586
300,47,3,0.25371922889943055,224129,33.45930245528245,0.27002752878922404,8.907816480687462,0.9420349134413197,25.371922889943054
300,48,3,0.3130835715648058,137830,40.888050496989045,0.33535514764565044,6.266415149096713,0.9383651211162365,31.308357156480582
300,50,1,0.4600919477405859,125972,55.3424570539485,0.4779633569364621,3.103070523608421,0.9717526888675733,46.00919477405859
300,54,3,0.3076963051045616,138950,40.24829075206909,0.32781576106513133,4.6397984886649875,0.9390423436358635,30.76963051045616
300,55,2,0.3399488491440848,158818,43.36536160888564,0.36336561346950597,5.318666649875959,0.9409026364457912,33.99488491440848
300,56,4,0.30530370386116035,138727,41.3005399093183,0.32163890230452613,4.270257412039473,0.9508891467092158,30.530370386116033
301,1,3,0.33478256890741487,134615,43.5174386212532,0.3640084685956246,8.884596813133752,0.9241137455833311,33.478256890741484
301,9,1,0.3771058158338175,107318,46.53739354069215,0.40598967554371124,15.702864384353044,0.9340970137261283,37.71058158338175
301,15,4,0.21139380977530786,92812,29.162177304658883,0.230433564625264,10.749687540404258,0.9427765309249607,21.139380977530784
301,24,3,0.36935236072328836,134145,46.67859405866786,0.3923441052592344,9.518058816951806,0.9498841094316671,36.935236072328834
301,25,1,0.3703551349691328,120436,45.737985320003986,0.3891444418612375,10.057623966255937,0.9632244245495039,37.03551349691328
301,34,1,0.3885156951871123,112832,49.49216534316506,0.4326166335791265,33.706749858196254,0.9167662672934417,38.85156951871123
301,45,3,0.32517503061687675,126560,40.28365992414665,0.33632269279393173,5.865992414664981,0.9732653509084986,32.51750306168768
302,1,3,0.34579720148035964,105236,43.48131818009046,0.37302824128625184,6.729636246151507,0.9238608259244941,34.57972014803596
302,9,1,0.2648319113889996,122167,35.283669075937034,0.29243576415889727,20.83377671547963,0.9234634619709994,26.483191138899958
302,15,4,0.37462825304231223,107905,46.391733469255364,0.40097307817061306,11.517538575598907,0.9437856246470012,37.462825304231224
302,24,3,0.32932233979817294,125370,41.34162877881471,0.35262822046741643,15.125628140703517,0.9414598629830367,32.93223397981729
302,25,1,0.4067196763884725,127059,52.31034401341109,0.4209933967684304,6.60637971336151,0.9709295558197383,40.67196763884725
302,34,1,0.3575699536765273,122801,47.158410762127346,0.39773291748438533,34.679685018851636,0.9165502824318114,35.75699536765273
302,45,3,0.3702799521957452,193578,47.020839144944155,0.38521939476593414,8.024672225149553,0.9677632313070967,37.02799521957452
