ISOALPHA,COUNTRYNM,NAME1,tot_popn_2020,prop_vaxxed,overall_cvg,mean_age,perc_born_before_1980,perc_born_before_cessation,perc_vaxxed
GEO,georgia,tbilisi,27257,0.29208924591795343,80,33.672227105882385,36.511155739744176,36.511155739744176,29.208924591795345
GGY,guernsey,alderney,1867,0.3260115606936416,60,47.96531791907515,66.46242774566474,54.33526011560694,32.601156069364166
GGY,guernsey,castel,8621,0.20357218496293678,60,39.213033466122056,47.02200258853983,33.92869749382281,20.357218496293676
GGY,guernsey,forest,1556,0.20357218496293683,60,39.21303346612207,47.022002588539834,33.92869749382281,20.357218496293683
GGY,guernsey,herm and jethou,82,0.2035721849629368,60,39.21303346612207,47.02200258853983,33.92869749382281,20.35721849629368
GGY,guernsey,saint andrew,2366,0.20357218496293683,60,39.21303346612206,47.02200258853983,33.9286974938228,20.357218496293683
GGY,guernsey,saint martin,6267,0.20357218496293678,60,39.21303346612208,47.02200258853983,33.9286974938228,20.357218496293676
GGY,guernsey,saint peter port,17866,0.20357218496293683,60,39.21303346612206,47.022002588539834,33.92869749382281,20.357218496293683
GGY,guernsey,saint pierre du bois,2069,0.20357218496293683,60,39.21303346612206,47.022002588539834,33.92869749382281,20.357218496293683
GGY,guernsey,saint sampson,8724,0.20357218496293686,60,39.21303346612208,47.02200258853984,33.92869749382281,20.357218496293687
GGY,guernsey,saint saviour,2701,0.2035721849629368,60,39.21303346612207,47.022002588539834,33.92869749382281,20.35721849629368
GGY,guernsey,torteval,1009,0.2035721849629368,60,39.21303346612207,47.022002588539834,33.92869749382281,20.35721849629368
GGY,guernsey,vale,9239,0.20357218496293678,60,39.213033466122056,47.02200258853983,33.9286974938228,20.357218496293676
GHA,ghana,ashanti,6241475,0.1535321112547538,94,24.37505543492358,17.07476393090089,16.106414134441195,15.35321112547538
GHA,ghana,brong ahafo,2734559,0.15166763321062943,94,23.773416766804424,16.840573902966828,15.920298851181505,15.166763321062943
GHA,ghana,central,2720449,0.17124385849619164,94,24.631620586748582,18.892465153372395,17.97730376503897,17.124385849619163
GHA,ghana,eastern,3111041,0.1870224126655714,94,25.53717632922343,20.615482421461106,19.633838355067727,18.70224126655714
GHA,ghana,greater accra,5229513,0.15490454043761,94,25.758150014937453,17.325427537883524,16.22559197457191,15.490454043761002
GHA,ghana,northern,3181616,0.13406604580592313,94,22.212064638241934,14.92405002538858,14.084190071955152,13.406604580592314
GHA,ghana,upper east,1102350,0.1816108604981152,94,24.9156343014395,19.972633761567824,19.10283838726476,18.16108604981152
GHA,ghana,upper west,796159,0.1690094059335432,94,24.357810029767418,18.637051174317413,17.76798507356397,16.90094059335432
GHA,ghana,volta,2585687,0.19231814061783017,94,25.814239759953015,21.1633932128944,20.207133051213923,19.231814061783016
GHA,ghana,western,2827605,0.1494658633067637,94,23.873762689807876,16.6498023376056,15.66814434720905,14.94658633067637
GIN,guinea,boke,1419759,0.12547234517189715,90.66666666666666,20.100145921522163,12.454829604957277,13.348121826797572,12.547234517189715
GIN,guinea,conakry,2246991,0.12551273268431976,90.66666666666666,20.086260191196622,12.4589613953966,13.352418370672314,12.551273268431975
GIN,guinea,faranah,1268347,0.12545265832783478,90.66666666666666,20.10691450396793,12.452815568707006,13.346027481684553,12.545265832783478
GIN,guinea,kankan,2920653,0.12549907222807438,90.66666666666666,20.09095682637342,12.457563880691541,13.35096513064621,12.549907222807438
GIN,guinea,kindia,2362321,0.1254525670830468,90.66666666666666,20.106945875063666,12.452806234031016,13.346017774792212,12.54525670830468
GIN,guinea,labe,1248248,0.12537951860527127,90.66666666666666,20.13206085249702,12.445333107215928,13.338246660135242,12.537951860527127
GIN,guinea,mamou,904156,0.1253868924570453,90.66666666666666,20.129525630319343,12.446087479258999,13.339031112451627,12.538689245704528
GIN,guinea,nzerekore,1984358,0.12546261700572428,90.66666666666666,20.103490586343927,12.45383437792857,13.347086915502585,12.546261700572428
GLP,guadeloupe,basse-terre,208469,0.297631897702698,80,36.94863164800934,42.05973489812102,37.20398721283725,29.7631897702698
GLP,guadeloupe,pointe-a-pitre,210602,0.29740301559114707,80,37.11969669098683,41.82564085076581,37.17537694889338,29.740301559114705
GMB,gambia,banjul,29087,0.09709007593986693,83,20.587401722541266,12.50576456550203,11.69759951082734,9.709007593986692
GMB,gambia,basse,277485,0.09688686942159759,83,20.60648972209743,12.485906136899574,11.67311679778284,9.688686942159759
GMB,gambia,brikama,1022247,0.09695116254623895,83,20.60045041221174,12.492189205160345,11.680862957378187,9.695116254623896
GMB,gambia,janjangbureh,136597,0.09687777350319846,83,20.60734413802781,12.485017235068865,11.672020903999815,9.687777350319845
GMB,gambia,kanifing,410749,0.0969554928420742,83,20.60004365023539,12.492612384846728,11.681384679767977,9.69554928420742
GMB,gambia,kerewan,250985,0.0968576653920074,83,20.609232973192935,12.483052162817152,11.66959824000089,9.68576653920074
GMB,gambia,kuntaur,111566,0.09686350793212027,83,20.608684160073985,12.483623127108439,11.670302160496421,9.686350793212027
GMB,gambia,mansakonko,86787,0.09692191943128445,83,20.603197334751567,12.489331411446917,11.677339690516197,9.692191943128444
GNB,guinea-bissau,bafata,271500,0.0873300199711197,68,20.33002481353226,12.427345036384414,13.08304365778076,8.73300199711197
GNB,guinea-bissau,biombo,139925,0.09643320896792001,68,21.48681150016623,13.697339968042725,14.41991981731962,9.643320896792002
GNB,guinea-bissau,bissau,590127,0.0754914914230869,68,21.75582191031755,10.707745568555943,11.5016923002489,7.549149142308691
GNB,guinea-bissau,bolama,40116,0.1112984329940136,68,22.636601006279513,15.780785803455302,16.6137079825996,11.12984329940136
GNB,guinea-bissau,cacheu,237027,0.11343274495872041,68,22.572857111439234,16.11564074627567,16.908383692681152,11.343274495872041
GNB,guinea-bissau,gabu,296470,0.08503412979390898,68,20.126354261677843,12.051629026861123,12.74979637587316,8.503412979390898
GNB,guinea-bissau,oio,291619,0.0951817891686677,68,21.09444957242131,13.561248680449879,14.23611605465617,9.51817891686677
GNB,guinea-bissau,quinara,84129,0.09886608863156164,68,20.997569247026426,14.128173192853321,14.80214388187219,9.886608863156164
GNB,guinea-bissau,tombali,117447,0.10191419473946249,68,21.72814888322709,14.54007208360458,15.261288496632583,10.19141947394625
GNQ,equatorial guinea,region continental,695288,0.17226894144075588,78,23.979412819676334,19.771332726601564,20.98456086444488,17.226894144075587
GNQ,equatorial guinea,region insular,275539,0.17234846310638563,78,23.984419002289354,19.78052050972286,20.99407594772825,17.234846310638563
GRC,greece,aegean,518050,0.37970733389379235,80,41.14925650763127,45.96273144454198,47.46341673672404,37.970733389379234
GRC,greece,attica,3808674,0.38790356579217516,80,41.43460616011665,46.866656183703306,48.487945724021884,38.790356579217516
GRC,greece,crete,656610,0.3663854012021218,80,40.14778474155987,44.251177645991994,45.79817515026522,36.638540120212184
GRC,greece,epirus and western macedonia,617765,0.42459604888091923,80,43.78680416233157,51.6350647345705,53.0745061101149,42.459604888091924
GRC,greece,macedonia and thrace,615490,0.4040640466176242,80,42.372903177009505,49.10477455761595,50.508005827203014,40.406404661762416
GRC,greece,"peloponnese, western greece and the ionian islands",1425267,0.41077192255779643,80,42.9830310376777,49.87326124153345,51.34649031972456,41.07719225577964
GRC,greece,thessaly and central greece,3183537,0.4054242835251778,80,42.40466153670201,49.15577988246863,50.67803544064723,40.54242835251778
GRD,grenada,carriacou,5030,0.1615683373404846,80,27.778620307009437,22.914740151655263,20.19604216756057,16.15683373404846
GRD,grenada,saint andrew,27160,0.16156833734048454,80,27.778620307009426,22.914740151655252,20.196042167560563,16.156833734048455
GRD,grenada,saint david,14819,0.1615683373404845,80,27.778620307009422,22.91474015165525,20.19604216756056,16.15683373404845
GRD,grenada,saint george,38577,0.16156833734048456,80,27.77862030700943,22.914740151655256,20.196042167560567,16.156833734048455
GRD,grenada,saint john,7538,0.16156833734048454,80,27.778620307009426,22.914740151655252,20.196042167560563,16.156833734048455
GRD,grenada,saint mark,4394,0.16156833734048456,80,27.778620307009433,22.91474015165526,20.196042167560567,16.156833734048455
GRD,grenada,saint patrick,11867,0.16156833734048454,80,27.778620307009426,22.914740151655252,20.196042167560563,16.156833734048455
GRL,greenland,avannaa,812,0.30081247340386735,92,33.3176734036137,37.28263468344973,32.69700797868123,30.081247340386735
GRL,greenland,kitaa,52104,0.3075136072342821,92,33.69652652572265,37.22007400793014,33.425392090682834,30.751360723428213
GRL,greenland,tunu,3540,0.24849213161659514,92,29.300572246065805,30.05436337625178,27.010014306151636,24.849213161659513
GTM,guatemala,alta verapaz,1443724,0.13306483602386185,80,22.74715049570005,15.820329917037798,16.633104502982732,13.306483602386185
GTM,guatemala,baja verapaz,335469,0.13330296111199794,80,22.7712479720381,15.847518238861912,16.662870138999743,13.330296111199793
GTM,guatemala,chimaltenango,779278,0.1331669976859449,80,22.75748892015575,15.831994392077117,16.64587471074311,13.31669976859449
GTM,guatemala,chiquimula,449510,0.13330705888470304,80,22.771662653168818,15.847986108769868,16.66338236058788,13.330705888470304
GTM,guatemala,el progreso,181566,0.1332546286313877,80,22.766356883841627,15.84199979875266,16.65682857892346,13.325462863138771
GTM,guatemala,escuintla,834030,0.13299898618511266,80,22.740486708429486,15.812811403881568,16.62487327313908,13.299898618511266
GTM,guatemala,guatemala,3584125,0.13320767842667647,80,22.761605677423404,15.8366391822574,16.650959803334555,13.320767842667646
GTM,guatemala,huehuetenango,1418008,0.1334481557547824,80,22.785941192715924,15.864096074931433,16.681019469347795,13.344815575478238
GTM,guatemala,izabal,509715,0.1331098740906654,80,22.751708200046142,15.82547221205667,16.638734261333177,13.310987409066541
GTM,guatemala,jalapa,402265,0.13326153903596102,80,22.767056194073895,15.84278880550934,16.657692379495128,13.326153903596103
GTM,guatemala,jutiapa,514286,0.13336012363425404,80,22.777032631429815,15.85404486343365,16.670015454281753,13.336012363425404
GTM,guatemala,peten,871736,0.13282712313114461,80,22.723094732183732,15.793188658300524,16.603390391393074,13.28271231311446
GTM,guatemala,quezaltenango,955415,0.13329712742751876,80,22.7706576223408,15.84685216838491,16.662140928439843,13.329712742751877
GTM,guatemala,quiche,1270899,0.1332270087415883,80,22.76356184176476,15.83884625261231,16.653376092698537,13.32270087415883
GTM,guatemala,retalhuleu,367479,0.13316925272159752,80,22.75771712235278,15.832251864464967,16.64615659019969,13.316925272159752
GTM,guatemala,sacatepequez,375543,0.1331372609042852,80,22.754479655579626,15.828599146342597,16.642157613035653,13.31372609042852
GTM,guatemala,san marcos,1246744,0.13318431126350233,80,22.759240997304715,15.833971198142557,16.6480389079378,13.318431126350234
GTM,guatemala,santa rosa,407647,0.13322796567069167,80,22.76365867984514,15.83895551155948,16.65349570883646,13.322796567069167
GTM,guatemala,solola,564056,0.1331215225622563,80,22.752886987089255,15.826802195372796,16.640190320282038,13.312152256225628
GTM,guatemala,suchitepequez,632969,0.13317537820095032,80,22.75833700073232,15.83295125109942,16.64692227511879,13.317537820095032
GTM,guatemala,totonicapan,617717,0.1333508696843749,80,22.776096162114502,15.852988278554555,16.668858710546864,13.33508696843749
GTM,guatemala,zacapa,252733,0.13331080309697918,80,22.77204155514607,15.848413610336953,16.663850387122395,13.331080309697917
GUF,french guiana,cayenne,180929,0.22861232185136968,77.5,28.502359668326893,26.289203239344005,31.951483760582057,22.861232185136966
GUF,french guiana,saint-laurent-du-maroni,123269,0.12996230421165783,77.5,22.43925827084243,13.909805471015485,18.537227072625384,12.996230421165784
GUM,guam,1,4011,0.23251050420168068,95,32.815782563025216,34.39600840336135,24.474789915966387,23.251050420168067
GUM,guam,10,1725,0.19102702702702706,95,29.57783783783784,29.38378378378379,20.10810810810811,19.102702702702707
GUM,guam,11,8686,0.19264468864468864,95,30.45355311355311,30.31501831501832,20.278388278388277,19.264468864468864
GUM,guam,12,1384,0.2254126547455296,95,32.674690508940856,33.38376891334251,23.727647867950484,22.54126547455296
GUM,guam,13,5380,0.16098783694937538,95,29.783530571992113,25.34845496383958,16.946088099934258,16.098783694937538
GUM,guam,14,2567,0.2294367283950617,95,32.75752314814815,33.117283950617285,24.151234567901238,22.94367283950617
GUM,guam,15,3152,0.19747540983606554,95,30.899508196721314,30.668852459016392,20.78688524590164,19.747540983606555
GUM,guam,16,23453,0.22175514351028708,95,33.97553975107951,35.55702311404624,23.342646685293374,22.175514351028706
GUM,guam,17,751,0.1761508951406649,95,28.71994884910486,27.340153452685424,18.542199488491047,17.61508951406649
GUM,guam,18,23608,0.1751618871415356,95,29.476215979356343,27.946832854569347,18.438093383319536,17.51618871415356
GUM,guam,19,7057,0.19806327160493822,95,29.903549382716047,29.25308641975309,20.848765432098762,19.806327160493822
GUM,guam,2,4659,0.22682529997966233,95,31.902887939800696,32.96725645718935,23.87634736628025,22.682529997966235
GUM,guam,3,2382,0.22938699110903135,95,32.65980346279832,34.4220870379036,24.145999064108565,22.938699110903134
GUM,guam,4,9918,0.2289633802816901,95,32.75092957746479,34.58929577464789,24.101408450704223,22.896338028169012
GUM,guam,5,8561,0.2056801524479624,95,31.30870712401055,31.885077689827025,21.650542362943415,20.56801524479624
GUM,guam,6,51241,0.210089446632401,95,31.189651336136883,31.622277106557195,22.114678592884317,21.0089446632401
GUM,guam,7,1094,0.19253092293054236,95,33.258801141769744,32.4452901998097,20.26641294005709,19.253092293054237
GUM,guam,8,1844,0.1956005279366476,95,30.341619005719313,29.793224813022444,20.589529256489218,19.56005279366476
GUM,guam,9,18894,0.18123230860377854,95,30.131788559015202,28.55111579224541,19.077085116187213,18.123230860377852
GUY,guyana,barima-waini,30354,0.1601515754440546,87.5,22.94807003581377,17.360633795174188,18.243316572007384,16.015157544405458
GUY,guyana,cuyuni-mazaruni,23034,0.19245583673469388,87.5,25.82097959183674,20.75537414965986,21.9112925170068,19.245583673469387
GUY,guyana,demerara-mahaica,331437,0.24091952510407202,87.5,29.324517031868353,26.126016247115352,27.438431392687836,24.091952510407204
GUY,guyana,east berbice-corentyne,104604,0.24799518476635174,87.5,29.340677780615042,26.85076423594645,28.241710137525995,24.799518476635175
GUY,guyana,essequibo islands-west demerara,117962,0.24337328941875025,87.5,29.238493296840936,26.3348332328246,27.710720415642243,24.337328941875025
GUY,guyana,mahaica-berbice,50715,0.2412720995584102,87.5,28.848635086310715,26.13167402649538,27.47932557205941,24.12720995584102
GUY,guyana,pomeroon-supenaam,47361,0.23946408886989956,87.5,28.25460371715445,26.03759880367442,27.271523178807943,23.946408886989957
GUY,guyana,potaro-siparuni,10858,0.16142258734314346,87.5,23.757696127110222,17.31876861966236,18.376816827660917,16.142258734314346
GUY,guyana,upper demerara-berbice,39517,0.21244643928785756,87.5,27.212054910982193,23.02810562112422,24.203840768153622,21.244643928785756
GUY,guyana,upper takatu-upper essequibo,30952,0.1681256704348543,87.5,23.195189372060394,18.326594603515133,19.155870946447713,16.81256704348543
HKG,"china, hong kong special administrative region",hong kong island,1287668,0.4519569995866364,90,42.453052810867256,50.217444398515156,50.217444398515156,45.19569995866364
HKG,"china, hong kong special administrative region",kowloon,2304513,0.4499940327695445,90,42.47418821246283,49.999336974393835,49.999336974393835,44.99940327695445
HKG,"china, hong kong special administrative region",new territories,3965001,0.41275377404296504,90,39.806018216377765,45.86153044921834,45.86153044921834,41.275377404296506
HND,honduras,atlantida,453651,0.16333236121401176,80,25.519332651675477,19.461969972624313,20.41654515175147,16.333236121401175
HND,honduras,choluteca,422335,0.17669055463510308,80,26.415069361594234,21.12440227778541,22.086319329387884,17.669055463510308
HND,honduras,colon,321402,0.1490078329544541,80,24.228264392664105,17.759314656593723,18.62597911930677,14.900783295445411
HND,honduras,comayagua,542393,0.15175381360862997,80,24.526477512269132,18.05834375000467,18.969226701078753,15.175381360862996
HND,honduras,copan,389647,0.15294300336960967,80,24.683834755976168,18.239439243728338,19.117875421201205,15.294300336960967
HND,honduras,cortes,1646772,0.15027670692669498,80,25.365061764292456,17.774103608204893,18.78458836583687,15.027670692669497
HND,honduras,el paraiso,462374,0.16538745287281914,80,25.721402674694033,19.689474655953475,20.673431609102387,16.538745287281913
HND,honduras,francisco morazan,1571639,0.17659763768847594,80,26.961817926094312,20.98737930263714,22.074704711059496,17.659763768847593
HND,honduras,gracias a dios,98639,0.12195761160709753,80,22.40174048493578,14.472016655563575,15.244701450887188,12.195761160709754
HND,honduras,intibuca,244962,0.1432681914672969,80,23.88866384315087,17.08148173141555,17.908523933412113,14.326819146729692
HND,honduras,islas de la bahia,76841,0.14284169468288463,80,24.452439058728583,16.842370173291556,17.855211835360578,14.284169468288463
HND,honduras,la paz,207538,0.15036596748295117,80,24.41971049929151,17.933592376007798,18.795745935368892,15.036596748295118
HND,honduras,lempira,336900,0.14440768835473541,80,23.82868840465206,17.21773353980091,18.050961044341925,14.440768835473541
HND,honduras,ocotepeque,158589,0.15697950098328653,80,25.21001266297526,18.678422239193203,19.62243762291082,15.697950098328652
HND,honduras,olancho,534396,0.15038977258483074,80,24.35951249674928,17.912334392689566,18.798721573103844,15.038977258483074
HND,honduras,santa barbara,431834,0.17442041437528408,80,26.087614281091792,20.850885398964316,21.802551796910503,17.442041437528406
HND,honduras,valle,171053,0.17884535904152535,80,26.330067659539772,21.439289351732533,22.35566988019067,17.884535904152536
HND,honduras,yoro,579615,0.16282585060850213,80,25.32145106011895,19.433554233351753,20.35323132606276,16.282585060850213
HRV,croatia,bjelovarska-bilogorska,109058,0.38876591439626373,80,41.60436254258277,49.87045755500921,48.59573929953296,38.876591439626374
HRV,croatia,dubrovnik-neretva,122836,0.3757679787554814,80,41.0749721510843,48.26152695440656,46.970997344435176,37.57679787554814
HRV,croatia,istarska,207633,0.39969957420074387,80,42.57116448057882,51.27482146914446,49.96244677509298,39.96995742007439
HRV,croatia,karlovac,118006,0.41335653394199395,80,43.64157729823,52.974489988395575,51.66956674274924,41.3356533941994
HRV,croatia,koprivnica-krizevci,108284,0.38016553923857865,80,41.15741102888698,48.894473770618966,47.520692404822334,38.01655392385786
HRV,croatia,krapina-zagorje,124854,0.3790580584373582,80,41.25468834289812,48.813496155981554,47.38225730466978,37.90580584373582
HRV,croatia,lika-senj,49178,0.4292120714730556,80,44.84290671923266,54.920719340138504,53.651508934131954,42.921207147305566
HRV,croatia,medimurska,107339,0.35568333852941103,80,39.59114904453168,45.78127261365314,44.460417316176375,35.5683338529411
HRV,croatia,osijek-baranja,283892,0.3760609301317806,80,40.79044099345451,48.35712185064119,47.007616266472574,37.60609301317806
HRV,croatia,pozesko-slavonska,71660,0.36927233488309474,80,40.42128965730834,47.449207425173604,46.15904186038684,36.927233488309476
HRV,croatia,primorje-gorski kotar,291799,0.41139387182277254,80,43.494640216173494,52.725089462105935,51.42423397784657,41.139387182277254
HRV,croatia,sibensko-kninska,103415,0.41593265934437995,80,43.73228777276953,53.22085839339461,51.991582418047486,41.593265934437994
HRV,croatia,sisak-moslavina,162053,0.3991706801040459,80,42.54199236713344,51.22480077964921,49.89633501300573,39.91706801040459
HRV,croatia,slavonski brod-posavina,144057,0.3663546966207355,80,40.16073082315497,47.09158864827002,45.794337077591926,36.63546966207355
HRV,croatia,splitsko-dalmatinska,450748,0.3661823256809408,80,40.43896555525636,47.10224674876805,45.7727907101176,36.61823256809408
HRV,croatia,varazdin,168420,0.37027385696047743,80,40.73922398035484,47.677485875691765,46.28423212005967,37.027385696047745
HRV,croatia,virovitica-podravina,77864,0.3775203705366338,80,40.7455470369463,48.52696695143221,47.19004631707922,37.75203705366338
HRV,croatia,vukovarsko-srijemska,160576,0.3671055406927706,80,40.20103094479271,47.20440143008499,45.88819258659632,36.710554069277066
HRV,croatia,zadarska,175804,0.3805939889041606,80,41.46358402239822,48.85958492986913,47.57424861302007,38.059398890416055
HRV,croatia,zagreb,1125019,0.3660664389772309,80,40.87331631830515,47.146267047956286,45.758304872153865,36.60664389772309
HTI,haiti,artibonite,1785415,0.1601386996288756,80,25.27722719584865,19.014722762185656,20.01733745360945,16.01386996288756
HTI,haiti,centre,732573,0.16011379570539072,80,25.26565265341617,19.01144400599019,20.01422446317384,16.011379570539074
HTI,haiti,grande anse,837645,0.16009428138154908,80,25.256583023504906,19.008874824060488,20.011785172693642,16.009428138154906
HTI,haiti,nord,1055842,0.16014401606844214,80,25.27969810591989,19.01542270447295,20.018002008555268,16.014401606844213
HTI,haiti,nord est,362755,0.1601280339009703,80,25.272270108653586,19.013318552866192,20.01600423762129,16.01280339009703
HTI,haiti,nord ouest,775903,0.16013682712565694,80,25.276356916594345,19.014476235507516,20.01710339070711,16.013682712565693
HTI,haiti,ouest,4553083,0.16015671388415745,80,25.285599642153155,19.017094450773115,20.019589235519682,16.015671388415743
HTI,haiti,sud,686797,0.160104809263338,80,25.261476044259783,19.010260885082612,20.013101157917248,16.010480926333802
HTI,haiti,sud est,588316,0.16013296197214244,80,25.274560517589627,19.013967364042358,20.016620246517807,16.013296197214245
HUN,hungary,central hungary,3026676,0.3747361858244202,80,41.00139294960575,45.355626412218406,46.84202322805253,37.47361858244202
HUN,hungary,central transdanubia,1000308,0.38870742656624474,80,41.03492148341393,47.1492008602078,48.58842832078058,38.87074265662447
HUN,hungary,northern great plain,1556655,0.37281739342982095,80,39.820339112740385,45.188424848362516,46.60217417872762,37.28173934298209
HUN,hungary,northern hungary,1141227,0.3927962219702092,80,40.96335582402146,47.713945723491655,49.09952774627614,39.27962219702092
HUN,hungary,southern great plain,1175031,0.4005080547900112,80,41.81990887309319,48.650680819881515,50.063506848751395,40.05080547900112
HUN,hungary,southern transdanubia,841180,0.40469746742091645,80,41.81471712017731,49.187596640787305,50.58718342761457,40.469746742091644
HUN,hungary,western transdanubia,943876,0.39615188741027485,80,41.640614878160356,48.05596226231537,49.51898592628436,39.61518874102749
IDN,indonesia,java,149261584,0.26437877609903804,93,30.072117372669233,26.963395693452004,28.427825386993334,26.437877609903804
IDN,indonesia,kalimantan,16989619,0.20240731674267293,93,26.893334511742285,20.40604929083588,21.764227606739016,20.24073167426729
IDN,indonesia,lesser sunda islands,15290630,0.23578337601463076,93,28.105761394214802,24.042558489606943,25.353051184368898,23.578337601463076
IDN,indonesia,maluku,3609118,0.19126883495778488,93,25.4647755310656,19.441791562239665,20.5665413933102,19.126883495778486
IDN,indonesia,sulawesi,20640553,0.22523560106888332,93,27.679769606703452,22.903168803938524,24.218881835363792,22.523560106888333
IDN,indonesia,sumatra,58177761,0.21090820109865674,93,27.049956922647215,21.410121018100234,22.678301193403954,21.090820109865675
IDN,indonesia,western new guinea,7888187,0.14605861229039585,93,24.00248333546806,14.37847506723639,15.705227127999546,14.605861229039585
IMN,isle of man,andreas,1464,0.24900420757363245,60,43.021037868162686,54.179523141654975,41.500701262272074,24.900420757363246
IMN,isle of man,arbory,1736,0.2581339439038352,60,43.98683457355467,56.805953062392675,43.02232398397253,25.81339439038352
IMN,isle of man,ballaugh,1010,0.2783493282149712,60,45.405950095969295,58.13819577735126,46.3915547024952,27.834932821497123
IMN,isle of man,braddan,4387,0.17280535415504733,60,37.041132180702725,41.572783045175676,28.800892359174558,17.280535415504733
IMN,isle of man,bride,361,0.29745635910224444,60,45.61845386533667,62.693266832917715,49.57605985037407,29.745635910224443
IMN,isle of man,castletown,2981,0.22159509202453992,60,41.047788182111724,49.31869551178561,36.93251533742332,22.159509202453993
IMN,isle of man,douglas,30360,0.17978094351778937,60,38.50205812871358,42.44827833058915,29.963490586298224,17.978094351778935
IMN,isle of man,german,1045,0.25933593750000006,60,43.519531250000014,56.367187500000014,43.222656250000014,25.933593750000007
IMN,isle of man,jurby,1088,0.19693851944792976,60,38.060225846925974,41.90715181932246,32.82308657465496,19.693851944792975
IMN,isle of man,laxey,1548,0.23289149560117295,60,42.619941348973605,54.357771260997055,38.81524926686216,23.289149560117295
IMN,isle of man,lezayre,1325,0.2745397815912637,60,45.42550702028081,59.95319812792512,45.75663026521061,27.45397815912637
IMN,isle of man,lonan,1435,0.23749510763209392,60,42.39302022178735,53.88127853881279,39.58251793868232,23.749510763209393
IMN,isle of man,malew,2460,0.26742138364779877,60,44.2454926624738,56.29350104821803,44.57023060796645,26.742138364779876
IMN,isle of man,marown,2693,0.21793163132842924,60,40.646906101254864,50.21202942449157,36.32193855473822,21.793163132842924
IMN,isle of man,maughold,996,0.2810235414534289,60,45.80040941658138,60.83930399181167,46.83725690890482,28.10235414534289
IMN,isle of man,michael,1843,0.22466165413533834,60,41.00173510699826,50.16772700983228,37.44360902255639,22.466165413533833
IMN,isle of man,onchan,9167,0.24465868650922032,60,42.841205650814196,52.822171896905004,40.77644775153673,24.465868650922033
IMN,isle of man,patrick,1994,0.21186640471512774,60,39.85952848722987,48.65749836280289,35.311067452521286,21.186640471512774
IMN,isle of man,peel,6751,0.20977027292362072,60,40.4360887492637,46.94286275279797,34.96171215393678,20.97702729236207
IMN,isle of man,port erin,3344,0.2635920679886686,60,44.805665722379615,55.32577903682721,43.93201133144477,26.359206798866857
IMN,isle of man,port st mary,1965,0.2665437788018433,60,44.81618023553508,56.845878136200724,44.42396313364055,26.65437788018433
IMN,isle of man,ramsey,8563,0.25255082470272344,60,44.18117887738141,53.91382176192303,42.09180411712057,25.255082470272345
IMN,isle of man,rushen,1647,0.2952486187845304,60,47.133824432166975,61.70656844689996,49.20810313075507,29.52486187845304
IMN,isle of man,santon,689,0.19606367583212736,60,39.89218523878437,47.87264833574531,32.67727930535456,19.606367583212737
IND,india,andaman and nicobar,400991,0.24605857163872594,97,29.482602312657175,23.9605985594317,25.366863055538758,24.605857163872592
IND,india,andhra pradesh,92089640,0.26322268748171346,97,29.94372016262281,25.847685717342074,27.13635953419726,26.322268748171346
IND,india,arunachal pradesh,1728725,0.17609011032292912,97,24.647739994859506,17.01618823857919,18.153619620920527,17.609011032292912
IND,india,assam,35514153,0.2122242698761314,97,26.617092562901433,20.704157227873463,21.878790708879524,21.22242698761314
IND,india,bihar,125922002,0.19819138672147066,97,24.926315579634032,19.435780798588603,20.432101723862957,19.819138672147066
IND,india,chandigarh,1200272,0.23043229360988657,97,28.569488605674355,22.449476602860322,23.755906557720266,23.043229360988658
IND,india,chhattisgarh,29873269,0.23058538186102354,97,27.36975176180742,22.53620049192449,23.77168885165191,23.058538186102354
IND,india,dadra and nagar haveli,505306,0.15551049560919616,97,24.825419912219434,14.972935826345593,16.032009856618163,15.551049560919616
IND,india,daman and diu,359661,0.16344284338605886,97,26.762019666227445,15.728834069854555,16.849777668665862,16.344284338605885
IND,india,goa,1544084,0.3100186485247845,97,32.52036110850149,30.47056908715958,31.96068541492624,31.00186485247845
IND,india,gujarat,70168579,0.2446195126158816,97,28.505506162982474,23.933887341075536,25.21850645524553,24.461951261588162
IND,india,haryana,29727835,0.23213661021692056,97,28.005635474443313,22.741770778503483,23.93160930071346,23.213661021692054
IND,india,himachal pradesh,7624893,0.2778108525450513,97,30.588948362914344,27.340212277265714,28.640294076809415,27.78108525450513
IND,india,jammu and kashmir,15023107,0.21314261743722598,97,26.53183376909988,20.832752006525933,21.97346571517794,21.3142617437226
IND,india,jharkhand,39091352,0.2106084030931542,97,25.933853782645233,20.62359629111036,21.712206504448886,21.06084030931542
IND,india,karnataka,69372272,0.261592530630304,97,29.76736597559214,25.714262736785347,26.968302126835482,26.159253063030402
IND,india,kerala,34435123,0.339079938208791,97,33.22583932263949,33.510471883815406,34.95669466070011,33.9079938208791
IND,india,lakshadweep,67158,0.2684599725677597,97,30.104064947138713,26.244271021458875,27.67628583172781,26.845997256775973
IND,india,madhya pradesh,84719472,0.2208996359820497,97,26.882780769489184,21.61109131497665,22.77315834866492,22.08996359820497
IND,india,maharashtra,127477410,0.26234510204638495,97,29.79736989421041,25.76013411198723,27.04588680890566,26.234510204638497
IND,india,manipur,3484956,0.22484325854722162,97,27.574074539651146,21.979331767126688,23.17971737600223,22.48432585472216
